hash,label,value_eth,is_zero_value,gas_price_gwei,gas_used,gas_limit,gas_efficiency,hour_sin,hour_cos,is_weekend,is_contract_call,input_len_bytes,is_error,nonce,is_first_tx,is_self_tx,sender_tx_count,sender_avg_value_eth,sender_error_rate,sender_avg_gas_eff,sender_unique_to,method_id_frequency
0xa14433c8e3fd5914fd3dcb76831392a528746d0af92f61bd02a7db60fb9cf868,0,-0.033172852131686664,0.689891104657567,0.4818052448633655,-0.3876355256299642,-0.4381405843122082,0.0014584104888739347,1.126717808073125,0.8397359147649028,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,-0.42793836821166753,-0.24387965029906675,-0.019884180552221426,1.409412366490717,-0.09631713784471288,-0.16789064262812442,-0.3429994724200423,-0.22656886066266982,1.2455514088593145
0xb01edca33817a4682a7e00997294bfab44867112ebf6a245501590692fa13336,0,-0.033172852131686664,0.689891104657567,-0.19591245098305082,0.32517781115105027,1.89423855330584,-1.378195446660798,-0.9025686336795684,-1.0479083034509924,-0.3349320635285418,0.511118004205593,-0.1252791522989589,-0.13083603390805165,-0.4742530868575229,-0.24387965029906675,-0.019884180552221426,-0.792375854675818,-0.09634406901777559,-0.1727673442564212,-1.4541137492362386,-0.5242640983424037,-0.901792787242146
0xab43cc812baf8c38b2dc330caacaa2ffd63ccdcb0d3883b9a7bd227d787bf92d,0,-0.03317058536971394,-1.4495041220981655,-0.15840439960196542,0.710934881183797,-0.11224149981679088,1.0965158796430405,0.5829721447940642,-1.0479083034509924,-0.3349320635285418,0.511118004205593,0.3619464556425458,-0.13083603390805165,-0.4778523030404648,-0.24387965029906675,-0.019884180552221426,-0.8703919727486479,-0.09634406901777559,-0.1727673442564212,0.6396342352411789,-0.5242640983424037,-0.770335757703691
0x2291ec0f969df54a7a078722c3b34364399a3ebbb0b25afa30723d2566dd6604,0,-0.033172852131686664,0.689891104657567,-0.1822427075014079,-0.3007061165843649,-0.1148651041947966,-0.8894860209919477,0.22468800130264874,1.483576204759107,-0.3349320635285418,0.511118004205593,-0.2763568601877976,-0.13083603390805165,1.6788102833629412,-0.24387965029906675,-0.019884180552221426,1.2219569716768337,-0.09551300735572187,-0.1727673442564212,-1.2158792916545735,0.9696247307413517,1.2455514088593145
0x3d4711871e62b4052b2397bd1b7302e00457f8278ccb462cf8358524637cf226,0,-0.033172852131686664,0.689891104657567,-0.18304530068253771,-0.617287076846922,-0.5798873827309846,0.06786280569491258,0.8906377137450964,1.1259267256949332,2.9856801091687157,0.511118004205593,-0.23953166888989316,-0.13083603390805165,-0.46958359324307014,-0.24387965029906675,-0.019884180552221426,-0.2971902163524388,-0.09634406901777559,-0.1727673442564212,0.12040274806199663,-0.5161451373147745,-0.9920897274348226
0x63c39769d1d914a7b4563289c5ecfe9c92de49bee9e617203525fa56bfb745ed,0,-0.033172852131686664,0.689891104657567,-0.20390486201565547,0.2494976304882403,0.09018839161232205,-0.3493942791602678,0.22468800130264915,-1.1859558495769695,-0.3349320635285418,0.511118004205593,-0.09506361072119117,-0.13083603390805165,-0.47593248088829565,-0.24387965029906675,-0.019884180552221426,-0.6569312052438214,-0.09634406901777559,-0.1727673442564212,-0.3934762525570378,-0.5242640983424037,-0.8320758917223587
0xfd48f2247928bb0732bd031b1c86de9c275dcfc747040a1bb450c5db6ac72a8e,0,-0.033172852131686664,0.689891104657567,-0.19717981305051593,-0.256092255305297,0.5268613104647547,-1.3661578333734952,-1.6453390229163853,0.1488101775910685,-0.3349320635285418,0.511118004205593,-0.2159257770322621,-0.13083603390805165,-0.3389348079635132,-0.24387965029906675,-0.019884180552221426,1.44083552515894,-0.09634406901777559,-0.1727673442564212,-1.4721744784735618,-0.5242640983424037,-0.923489578525192
0xfbf4bec7fdd1e917071ce1fabc771af210dd2173c9609a1ee4dbfb9768473158,0,-0.033172852131686664,0.689891104657567,-0.18183888305736529,0.8500844747999541,4.471453070010865,-1.507848414802865,0.22468800130264874,1.483576204759107,-0.3349320635285418,0.511118004205593,0.5394627624119313,-0.13083603390805165,0.28878963087970266,-0.24387965029906675,-0.019884180552221426,0.4493806913167258,-0.09634406901777559,-0.1727673442564212,-1.2216189703311897,-0.5242640983424037,-0.9919301922048002
0xb941459b6ff67ab926347228db72fee9d9a89aa434f2a4100807c124d9053e9d,0,-0.03317122440013755,-1.4495041220981655,-0.15666488649159546,-0.6306704534913524,-0.6288544585483801,1.5400539842935874,0.22468800130264874,1.483576204759107,-0.3349320635285418,-1.956495352876982,-0.340564886040554,-0.13083603390805165,0.7783433189311031,-0.24387965029906675,-0.019884180552221426,0.5804911119668984,-0.06472009534056021,-0.1727673442564212,1.5920588554285258,2.31466594098524,0.9035078756912958
0xd9fbf9017b799cabdadc265dccf6cc0546fa344b95f9d26f17f417a455e23993,0,-0.033172852131686664,0.689891104657567,-0.20152175493845592,-0.4280123599573491,-0.5610530990429042,1.5124051971680041,-1.2102342026306014,1.125926725694933,2.9856801091687157,0.511118004205593,-0.18571023545449436,-0.13083603390805165,-0.47748241362293187,-0.24387965029906675,-0.019884180552221426,-0.7804567255258023,0.03918003592466223,0.19385611744232004,0.822738263580055,-0.4511934490937417,-1.1010522895401196
