from,sender_tx_count,sender_avg_value_eth,sender_error_rate,sender_avg_gas_eff,sender_unique_to
0x3139b805887cfe8a38bfe1753dcee87cd66f7d61,1,0.009937100551297,0.0,1.0,1
0x31408c288cf58c01ffbd7a3f07e0563d353efd0c,1,0.0,0.0,0.7112450598939983,1
0x31480a6c8960985216de8fcd7546ad118b5c9d2a,1,2.7e-16,0.0,0.9090909090909091,1
0x314939b3d1f0eda34a609df34c480c7f5c63aab8,2,0.22447191332488758,0.0,1.0,1
0x314a66b11934607435f714223c47f01626b533e2,1,0.0,0.0,0.824192404685359,1
0x315aad51234796a1871a3b33e79014a28f27b3b5,1,0.0,0.0,0.6579884243837442,1
0x31609521333da76c99cdd358daeffe38e31f4779,2,0.0,0.0,0.550833153550233,1
0x3161bc3e7e6d5a53c470ac00c4d50f0d9cd234b8,1,1.07e-16,0.0,0.9090909090909091,1
0x3162c5901a6c76a9285167f4ed2a2f537a7e9d27,1,0.0,0.0,0.7350209433618649,1
0x31661357bd3e2115acd2d0bdd3e639592053a329,1,0.00668207,0.0,0.7080723952209036,1
0x3167626bdf9ef14ae04893d3ff7501cb38d17221,4,0.001,0.0,0.6666666666666666,1
0x31695de257187c3fb2f8ce21192e3fc22eafd9bd,1,0.0,0.0,0.6611995313884047,1
0x316c94121e33bfe398d362e1ab88d4d49e64b03f,1,0.0,0.0,0.3044225,1
0x316e5209d58e6d9aaf06c3f1a69640526904c707,2,0.0,0.0,0.9917769884834786,1
0x316fc25dc4a0500709b9f582cb598f3e7ad2edd7,1,0.0,0.0,0.9916512874593549,1
0x31706b8b1a7ce997e3d3689a0d2c60183653adcd,1,0.057951461385001,0.0,1.0,1
0x3171993d68f671495558f0511dc3ea36bdbbbfd1,1,0.0,0.0,0.6666666666666666,1
0x31731387f1f3fdb4d353df212df97d7bd4787d51,1,0.0,0.0,0.7065477899414563,1
0x3174c95e55fefce3316381d8d1c118ec01a9f499,1,0.0,0.0,0.731296150973366,1
0x3178fc052c3cbfcd2bd2008bc9787edfd12cd6dc,1,0.38,0.0,0.6130930268132252,1
0x317a3391ebd012778f08f577c5ea60b2668134ed,1,0.0,0.0,0.991657885493502,1
0x317a4f5e7c8b581358886c7c70870db8f899c079,1,8.65e-16,0.0,0.9091130209177882,1
0x317e8a262be9b5fe39bc14c5d3a9c0aa08b1dda7,1,0.0,0.0,0.6320772236200575,1
0x318256f2b026db9baf536cd612c01636085c8fc5,1,2.83e-16,0.0,0.9090909090909091,1
0x3183131c0c35e412717a4a8e7b2229398b8cf398,1,10.0099534,0.0,0.9036480686695278,1
0x3185a18cbbee40c898c8b73efc09c5dc1bca2d7d,1,0.0,0.0,0.9916490857946554,1
0x3195c3f94154364e897711e501e104f40d8e23fb,1,0.008,0.0,0.6610888487677425,1
0x3196fdee266b15de790835c50bfb66b6c8b13a6b,1,0.0,0.0,0.5113645635174537,1
0x3197072531c9cf90e5c3fa28a60528b6bb6579fc,1,0.0,0.0,0.6579884243837442,1
0x319ae03215fc132c48fac4bd7fb6ac0571c7020e,1,0.0349,0.0,0.658511290246547,1
0x319cf2fae63f9e4955290a3c87c14fa66417a77d,1,0.0,0.0,1.0,1
0x31a7eff709d54aec82a3772522fc011227ce9652,1,0.1,0.0,0.629483020327986,1
0x31a9919a6dc9ccf35960ec2e38eebff9009c2e0a,1,0.31,0.0,0.7800274787986855,1
0x31b044347a93a1376d3d57d10ddd0fea22415843,1,0.0,0.0,0.6158391867090736,1
0x31b244b12c9dd537314c25c9da4086bf588b42e4,1,0.0,0.0,0.7175366526913362,1
0x31b37f2a509f468a6125af6aee952df4dd1d05bc,1,0.0057080925121115,0.0,1.0,1
0x31b431ceb3cb29d3944b3785c2ac621d59793d99,1,0.031299933552857,0.0,1.0,1
0x31bcdc7ac1635a7e02571c1a40e1f6b9befaffe6,1,0.0,0.0,0.8935677325770205,1
0x31bf77a783ed332c4f56e3c2425cf8110e586c6c,1,0.0,0.0,0.4837418581360157,1
0x31bf7f1f9d0bef62595476a0fadada41c4fae9cf,1,0.0,0.0,0.7004421518054532,1
0x31bfe9aefa3af60c0a02aaabda6e8786dbcef993,1,0.0,0.0,0.7336,1
0x31c4aff0a82a7a46a44578b66b92ef781763894b,1,0.0,0.0,0.142813,1
0x31c560336ac65f5a4c89f396712d38f64b74d59e,1,0.062487307265711646,0.0,1.0,1
0x31ce69ea19c6135b3e400f350755220377b5237d,1,0.0,0.0,1.0,1
0x31d9eaa18b636749bc96c8d28015f2afb907506b,1,0.0,1.0,0.072112,1
0x31dcad30faafb5da1e47f3dff377f61f44806b24,1,0.0,0.0,0.6666666666666666,1
0x31ddd6d9aa73207deef77a856b184af72be0a90e,1,1.08e-16,0.0,0.9090909090909091,1
0x31de3c143528173aa26d29d13a9752bac092a7ef,1,0.0,0.0,0.9917791120580197,1
0x31e12c5f630ea4cb4ab2778a5dd0c257975d551d,1,0.0,0.0,0.9917791120580197,1
0x31e413f6beeb9cd0af7cdd723965051837d4f069,1,0.09820804670258995,0.0,0.9036480686695278,1
0x31e47256d9772a2e3469dd864f162d2aaad92ee4,1,0.0,0.0,0.6818549763108399,1
0x31e791a3d2a5d1a449429e05b201469dd2dc76fa,1,0.0,0.0,0.7341112618724559,1
0x31e83c753dfc55290d8a944c11f0c8a0eda2f67f,1,22499.99957864,0.0,1.0,1
0x31ed3bb97c719e181c8043371c43e09345c7767d,1,0.286144079495502,0.0,1.0,1
0x31ed68fce44aad99f33f86e9101bed648541b95c,2,0.0,0.0,1.0,1
0x31edddb7b851da2131f208528f04d9e981a5667c,1,0.044830573391607,0.0,1.0,1
0x31ee7b31eb513bdcd0f946cf76971503ee7807c6,1,1.000011111e-06,0.0,1.0,1
0x31f5b4ead46040434f4fd79cd4edb9ac10cc4e30,1,0.096595453566354,0.0,0.9036480686695278,1
0x31fa30a976d63dd9a519a470c4afda436c110db4,1,0.0,0.0,0.6618714885503925,1
0x31fbd174d929b5b6668b606e56a2e964c4515627,16,0.0,0.125,0.3107946875,1
0x31fc0a67911550611b9360a7fafb4288973ef0b8,1,0.0,0.0,0.5598240754240171,1
0x31fc4388a122ffcc4d3f12407064baa4b06cddec,1,0.0,0.0,0.5739069956144588,1
0x3200561e7f3ab33478d385086b0368b018d47683,1,0.018943699891829136,0.0,1.0,1
0x320b9a460d306d8e731a6b4ecbbb972f9b706cc8,2,6.07183092,0.0,1.0,1
0x3212a586aab69be83ae1439d1e0c4d7db6a7c332,1,0.0,0.0,0.6274765948182016,1
0x3212ac40bddf4cce6eb5d2e0f5a0bacc3ad819ef,1,0.7499726201026851,0.0,0.9036480686695278,1
0x32154c9ddceba7e0b174be984bb14a317e8360b6,1,0.0,0.0,1.0,1
0x3217a3a483f4664b05b1111687196bc8a86897bd,1,0.0,0.0,1.0,1
0x321b1e9824d99493e0e90d72c0b46aa3911c8dd4,1,0.0,0.0,0.9868416880687403,1
0x32224403802960736f941a324ad3b5007c76f9ab,1,0.0,0.0,0.6579884243837442,1
0x32248847a3abbb5eadcaff9a738178668d86b00e,1,0.0,0.0,0.6544195824473227,1
0x32261f0abc51b66c9035be40c019e22c2ecce1de,1,0.0,0.0,0.8819889357794153,1
0x3228b3cd7d462a1023c121951cf5c9194dbfa0aa,13,0.0,0.07692307692307693,0.2974898076923077,1
0x322923a23a74307614388d32277d39df0eccbf8b,1,32.0,0.0,0.4586363636363636,1
0x322956ea3f126a68fa6103965a75f6f4da7affc9,1,0.0,0.0,0.6611900850060719,1
0x322a1238dab46b2849f06d1eab17189bdcf2f131,29,0.003878529452414351,0.0,0.5901113409970997,1
0x322eb5fd05fae4f1a0bbdd735ce28c562266a9a8,2,0.0,0.0,0.8299529202604823,2
0x3234d4e615f011526c36c8c2b2f5b89f5fbaee2a,3,0.0,0.0,0.667465179892555,1
0x323ae8934f15f8b75c0231364fb8b4afe870a4f2,1,0.0,0.0,0.5794342414732312,1
0x323c455b26f63c07ff278296a1db06c05a4f0870,1,0.0,0.0,0.661183596721641,1
0x32404828729ad4403b241c00b253ff7b9d01dc00,1,0.0,0.0,0.7624421118980294,1
0x32456d3ba379bc29c17fe7605876855a31595b3c,1,0.001,0.0,1.0,1
0x32462a330e4c7342345f7930177a6eb5361307e9,1,0.0,0.0,0.7521030900848376,1
0x32475a0ea292407e9e62e74b6f7d9915e1dd5f6e,1,5.59e-16,0.0,0.9091130209177882,1
0x3247db3351874b6a37f23b84409e317a361ea10c,2,0.0,0.0,0.6836280576779639,1
0x3247f6b66f24f672eacf52080e0381fa45deb307,3,0.0,0.0,0.6732857142857144,1
0x324ac06bb83e0c966c1798170f2adba7bf9e4c86,1,0.49439522094470995,0.0,0.9036480686695278,1
0x324cc7a2f128a096c067d6e90a7693ce0fcf60ee,1,0.0157,0.0,0.8529814690577803,1
0x324ccdd59e686eb7ebf19d5e6968e9211e51cc4d,2,0.0,0.5,0.8821647065549084,1
0x324e899e0f742193b944fe339826968fe3ce6f03,2,0.03216779378570493,0.0,0.7365962023192645,1
0x325256ff9948235ce0dddf9cd2a2cb6ed17d758b,2,0.0,0.0,0.6912235154449813,2
0x325a8b9f9d245fc87ba4f70a9cef4515160248f6,1,0.0,0.0,0.777418438821228,1
0x325d2405705e12bdb0c440e4ef3b87d257a45103,1,0.08,0.0,0.6645447316838641,1
0x326539b0b929ae92096f6fc08128b0ce6d6a2922,1,0.0,0.0,0.6353384615384615,1
0x32667b3a1961bc360285945c4e2522fb68502053,2,0.02507111478751524,0.0,0.8192157722851785,1
0x326f6351b59250af9551adb80d9811d521f0f80c,1,0.011618356551092671,0.0,1.0,1
0x32703e274e91e4f9f2f042b1dab05f64cd37c875,1,0.0007,0.0,0.4273266666666667,1
0x3277887470dbfbddd63acad3fa897ffde3f8aaf4,2,0.0,0.5,0.699105470067986,1
0x327816b533ca76bfb8499668aa70287d7b5b521a,1,0.00166,0.0,1.0,1
0x327bedc5334447b45fe33f0f1b42822541175abd,1,0.0,0.0,0.7516052224742431,1
0x327df1ee1a4a017673b3ab515a79b7954456b12e,1,0.0,0.0,0.85088,1
0x328685b79389fecfe405512b52215a924a07b0c1,1,0.0,0.0,1.0,1
0x32870de89a66354467f3d170e30ea67cdbb5950e,2,0.0,0.0,0.5347451465968589,1
0x3287591fc6c6ef2e7acf9293f458ecaa6ed9bc63,1,1.7e-16,0.0,0.9090909090909091,1
0x3289154df59df529f083ee5ac626e011e0335b3f,1,1.2642549042452211,0.0,0.7499641520452037,1
0x32909fa9899c38558fdcbe06b4290f662b9a50ec,1,0.03623095821052512,0.0,0.7272554116434365,1
0x329b25c7fbd92e0a69fb53405424941e91d8561f,1,0.002,0.0,0.8984668787966444,1
0x32a0fef4d6a08aeb1c0d53b1a880b94db6718060,1,0.0,0.0,0.6611821797246271,1
0x32a244e743b8ac78b2284187e5284c6ac6f19849,1,0.0,0.0,0.7095922894515413,1
0x32a575fd5547325365c4fad79b53118c12c8ce5a,1,0.0,0.0,0.7309201112982509,1
0x32a6fea7383cb20bd52e81be56b5aec091725d43,1,0.0,0.0,0.635523076923077,1
0x32b683ab7fd173f698142702aa462e8ad03a5284,2,0.0,0.0,0.6666666666666666,1
0x32bb6971fb49d7c1a83c59665078770a2a98eccd,1,0.003,0.0,0.7198382272073133,1
0x32bfafa15274b471370f7c6a02d431ff2f7d4041,1,32.0,0.0,0.45874545454545457,1
0x32c15885aee68044cc2f94d7090b4269152b9f92,1,0.08248594918521314,0.0,1.0,1
0x32c1b377930bfdeeabd064a1c4ca80cb02a97c5a,2,0.0,0.0,0.7358527263866537,1
0x32c270df99a0cbc09d05c5fa537bc28cc9dcbf51,1,32.0,0.0,0.5128545454545455,1
0x32c87e451740428203bdf96791ffa7cda8a59768,4,4.9801,0.0,0.978943912725443,1
0x32c9d68bc8c2fdfda26de4e88b3e92091b642859,1,0.0,0.0,0.6076291973272435,1
0x32c9db56690a21288c5475150c9cc24b7c7d19fb,1,0.0,0.0,0.7211993373496973,1
0x32cd6555324a4f25c44c976ec5bd096d87299393,1,0.0,0.0,0.7675491332007083,1
0x32ce5d60924ba2d47f81062a3ebf743711f4b752,1,32.0,0.0,0.4586363636363636,1
0x32d4a9927801dde3f8c93c6ab9653f33a6aed17f,1,0.003,0.0,0.7212827075498145,1
0x32d68f0d34bd01c0b1211fe38cd99b2b4ef616e9,1,0.0,0.0,0.6896962373139717,1
0x32d90ae0c4caddc26d14404124976cf735ae1329,1,0.0,0.0,0.6212519079719592,1
0x32d9216f8c6d35c20d5eee6cd131c53885c2d4fd,1,0.019311357009057027,0.0,0.7623219216577475,1
0x32e25324ca84d2a18f909f368788c78bfe76cafc,1,33.6,0.0,0.9861885023104104,1
0x32e4b231f7403e0a0baa2b8f5785f4a9eed2385e,1,0.50416464,0.0,0.9036480686695278,1
0x32e671e0dd68f92b10ea60c8020e3f0162571dc8,1,0.0,0.0,0.7136607999420769,1
0x32e7b92c3ff4e95c3f98ddce0bf5fd46c816c422,1,0.006,0.0,0.740492182188987,1
0x32eafecbdb6d67503afcda08f1855b276e05cf68,1,0.48472753038757266,0.0,0.7606385308883185,1
0x32ed8a1e226734ef1d9be458885f2fe767af07cb,1,0.0,0.0,0.6611950569142988,1
0x32ee66b481462ddc39c66aacf8228a58bbbd7a07,1,0.0,0.0,0.5615146550154743,1
0x32f1c2e15f3ce6aa6ab3676c5ec6ce4dfd9104c3,1,0.0,0.0,0.8124176450921392,1
0x32f66177c3f7cfd8384e1d3c05a5a71a42d24e76,2,0.014275677835308536,0.0,0.13553199999999999,1
0x32f9c0b05a551a24ab0a83bb81fd9ebcf4ea0b24,1,0.24153293407996052,0.0,0.9036480686695278,1
0x32fc813b8b64550e6f6306af22995af3828660e7,1,0.017744893625172283,0.0,1.0,1
0x32ffd5be7f9fad4b3e040da8d3e7a36b58ea12ef,2,0.0,0.0,0.6777884100616691,1
0x33082a8ad491e90aa355d13f0e911671878fc0dd,1,32.0,0.0,0.45874545454545457,1
0x33138dd9362cbd5594b56224bab3bb0102de1135,1,0.06614029104138244,0.0,0.8232541347954602,1
0x33148aac0f4586461b05e2a65526ee0a64203f85,1,0.0,0.0,0.6611037915385741,1
0x3316281497191378090488f27d40ff1e6d273426,1,0.0,0.0,0.7629296868572181,1
0x331be333a0dc6f900fb65b9705595bf2a1268217,1,0.0,0.0,0.6536895029258297,1
0x331d9a049d496385998067abf6cbb6371c8d2466,5,0.0,0.0,0.833705535380823,2
0x331ea9d32520b85ac42f75843b924a8cd8fc310b,1,0.0,0.0,0.23383833333333334,1
0x3323c8da9e2b953dd882a1fbd1874eba3c89cd98,2,0.039165,0.0,0.8239296736703818,1
0x33241075fc2ea4a104e60a26bde8dba65966e27c,1,0.0,0.0,0.41309,1
0x3326d3a15ced0613855791a8c8ee9e9677f5ce7f,1,32.0,0.0,0.45874545454545457,1
0x3326e7687d81d9f604f11d0191cc462666c4eb36,1,0.02923382360526231,0.0,0.7506365181171651,1
0x332a49916fd5c8855503004c746fb430eec305eb,1,0.0,0.0,1.0,1
0x332c9bdae3358e427a102e9689ebdaf4cc78288d,1,0.0,0.0,0.560626102292769,1
0x3337cbb9dcba950501221b0ce70953835938c711,1,6.72e-16,0.0,0.9090909090909091,1
0x333ab56639206017f2061c99dc60b0d27786b66d,1,0.15,0.0,0.6666666666666666,1
0x333ba4c76c09d495bf0f8ca426286fdb889eaa87,1,0.059648982634209,0.0,1.0,1
0x33468d34bcd6ddecf6a5df1261b7680a73c64483,1,0.0,0.0,0.5162125,1
0x3347e86834019b39a50e9469c5d29560a2894351,1,0.119932448710572,0.0,1.0,1
0x33494ea13c8b5b3caf53dadfa75f5e444b7aaf18,1,0.0,0.0,0.40372,1
0x3349f596c72c36786d46221e6c9badbdecf3b9ef,1,0.0,0.0,0.7198870725658638,1
0x33544f2e3598c35f66acd4fb839d3efb31f1542e,1,0.002702470399064464,0.0,0.8718637726773361,1
0x3354d62d27407a39336a7677f57b16a83a18d4a4,5,0.0,0.0,0.768530688739593,1
0x3355121b425bbbe3910af86688ba37726c10da97,1,0.48567636,0.0,0.8389814603610913,1
0x3357bf51beb59b48e76d88df0187191334e75d5a,1,0.0,0.0,0.265986,1
0x335ddc14f6e36abd8cd323932368619740a5e20f,3,0.01682917542106714,0.0,0.7839029769871603,1
0x336195effa99e11834fc23a01c9691833e691471,1,0.002446680710613945,0.0,0.7493755160620655,1
0x336c0ca263ae2c614e52452a49b91d5fa6c7f771,1,0.03719854007439392,0.0,0.7883494047119735,1
0x3370816493e9b3b37421b3853af2373db7904edc,1,0.7039663670608249,0.0,0.42,1
0x3376a3c94edc6baad897f8367ae3dbf29f4efdfe,1,0.025422967664173447,0.0,0.39632666666666666,1
0x337a7db22671a7ae1ecd872d12f7f3c43999d798,1,1000.99957864,0.0,1.0,1
0x337aff872f83267e2d9b77cbc3826362a5c88b1a,1,0.0,0.0,0.9916534879634511,1
0x337d3eb7e2160c2c9ceaa01ade53a425dfb0c8f0,1,0.001,0.0,1.0,1
0x338460b3af6615705bcc2eb6b9e726f0c814fade,1,0.001,0.0,0.6610888487677425,1
0x3386ff498b2db74cf7537d3d7be4eed05ae2b098,1,0.10438827206771997,0.0,0.9036480686695278,1
0x338781ca05f3e604a47707cde312d33730274ad7,2,0.0,0.0,0.6391225912180003,1
0x3387c3ced164f7b9711d6fb322493d19d10ea673,1,0.0,0.0,0.6975941988565054,1
0x338cacf7e7201c16738217a8a717869181f33e9c,1,0.10610421,0.0,0.9036480686695278,1
0x33991aca71d0b3182aa32c669b12a5d76b65ee6b,1,0.13692794645517267,0.0,1.0,1
0x339e5e8254662baab1ca789445d25f46898bc919,2,0.0,0.0,0.9914582535148779,2
0x339ed49d877444db7aeed970085696a94475f01c,1,0.09556390959781545,0.0,0.9036480686695278,1
0x33a035128cc01015a45749cc7680f5a3125ff64b,1,0.0,0.0,0.777642053935715,1
0x33a3f05c8e43207d303689e34ad7ae78fd04b618,1,0.0,0.0,0.7210528028714496,1
0x33a4866bffc90791e65da0d339eddcae3d9ce9f9,1,0.0,0.0,0.622557180655381,1
0x33a64dcdfa041befebc9161a3e0c6180cd94fa89,3,0.0,0.0,0.20752,1
0x33a7a68777b2371c9bdac81e9579a8f3b9de2f5d,1,32.0,0.0,0.5128545454545455,1
0x33b260d7449864e96abd210c6d4ce9b35b34fbb4,1,0.29,0.0,0.7555465634992696,1
0x33c7b411a3a8867b6938d78c40ae8e658da5401e,1,0.06465924168186751,0.0,1.0,1
0x33c9d1a034da2a19cad113cbd8ebe4ba0a835e39,3,0.3929285142573662,0.0,0.7212139834281276,1
0x33ce0361ebc3a71ecdb10b8d80ca5a59d907b2dc,2,0.03,0.0,0.6588612130036218,1
0x33ced0efcbd72c30fe1058dd07d5e03acd6c2c3b,1,0.020272289640934,0.0,1.0,1
0x33d730566fb2aeb4d93db15fcca7fd980cc53bad,1,0.0,0.0,0.6859358888141672,1
0x33db6c1fd789eac364b2df156c7bcd544d2d44ab,1,0.0,0.0,1.0,1
0x33e28213260783acf96f4aa1a3d3ca13a0da0e9c,1,0.031072791412117405,0.0,0.138614,1
0x33e5bfe82fc5e44089ae302c8f8b3a36df82d079,1,1e-05,0.0,1.0,1
0x33e8581f812585cd2f277b6e40c26f7d08a5f2a9,1,0.0,0.0,0.5602728362061019,1
0x33ef3dec908a78a7acbff3ca65289b06e60ff451,1,0.0,0.0,0.9916490857946554,1
0x33ef6874061376b06fcf8fc1b40ab829fc58f9f6,1,0.2323972433478307,0.0,1.0,1
0x33f05701ced6f7ec30cfed7c8777700d333ebc27,1,0.0,0.0,0.9917833559183498,1
0x33f6ea51dad8f49b46ed45807c973d0b02c85a78,3,0.04133333333333333,0.0,0.8241384134173005,1
0x33fbafc222c754bb1a05775934afb4386c2afe3b,1,0.0,0.0,0.7994279618579128,1
0x33fec6b429caba5f792c821ea182b2f141cd456f,1,0.154154,0.0,0.3703266666666667,1
0x34029ad0e6784e1f8aeecb6a917c1580f5c5c3e8,1,32.0,0.0,0.45852727272727273,1
0x3404482f5e1516fee3c5104c0d87ade0a9edba5a,1,0.0,0.0,0.85088,1
0x340d693ed55d7ba167d184ea76ea2fd092a35bdc,1,0.006424721058830597,0.0,1.0,1
0x340e131e09b2ad4b0ff49cff0d410a051173305e,2,0.0,0.0,0.6861710562700107,1
0x3416a4105ea8d6b25a5775c680859191b84a62cf,1,0.0,0.0,1.0,1
0x341b1e44e4093520af68ea68443d07b5a847b130,1,0.0,0.0,0.6578944587124935,1
0x341c12b1772bdc49e388c0caecac70d46e6d058d,1,32.0,0.0,0.4586363636363636,1
0x341d030675aae0b64f75f5e1b8387ce011cb755b,1,7.06e-16,0.0,0.9090909090909091,1
0x3426648b4cccb33a7df81d69993b71ef5e7207d7,1,0.000817255977028821,0.0,0.6698210440628118,1
0x342c5514c59e7e7260fd671cdafdb72f3aac7c68,1,0.016184865965444,0.0,1.0,1
0x3430026aed502bb6a62fe346dba392f1c68611b5,1,0.28031407172112177,0.0,0.9036480686695278,1
0x343cc3d8480ec2bd0591adb71d858fc4a9ce1a65,2,0.0,1.0,0.6420324409945439,1
0x3447cae8693e9b5e367686a91ac991648b20143d,1,0.0,0.0,0.8333333333333334,1
0x344f0b23feab01844c10d267de3115cd71ea5874,2,0.0,0.0,0.78180506814998,1
0x34526adef1518b5a4cab03ca4c0eabfc32d46dc9,1,0.0,0.0,0.6666666666666666,1
0x345347044a641f0ba3d40b0aeb3975369eb07554,1,0.0,0.0,0.9916512874593549,1
0x34567355cce9158a86bcb4bd35ba0eb097c19504,1,0.0,0.0,0.85088,1
0x345c4341972aa53fa02eb0b411cf0087ea7f6019,1,0.02,0.0,0.7149203090266114,1
0x345fe57646ac0fa9ddadc5915cef45f006cce70d,1,0.15149473411781683,0.0,1.0,1
0x34617130541bdc570a92d4f9cf77a2a933724241,1,32.0,0.0,0.45874545454545457,1
0x34625d59368956c1530732f1990bba07d30b0ebb,1,0.0,0.0,0.6618786379215933,1
0x3463eda9fefc46eedbc42030846f01627b8dd6fd,1,0.0,0.0,0.9917833559183498,1
0x3464308846a24b7ede820e638df8eaab704a12f8,1,32.0,0.0,0.4856909090909091,1
0x34676d68ec2f860438f02fb73f33f594880c98b8,8,0.0,0.0,1.0,1
0x346f4f4140a367a12d854b7465dbdb4082935e5c,1,0.000374714972242428,0.0,0.6900362090103006,1
0x3473a73e7932d0c7c76549da0dc226fe23ef4483,1,0.6818756321506458,0.0,0.9036480686695278,1
0x3473fe145c77bb6c828efdb507047e5ae15fe4a3,1,2.0,0.0,0.6981723484160595,1
0x347b7abc461ff4e18e27599a842ee625d92d32e2,1,2.6484910765345773,0.0,0.9036480686695278,1
0x347ce6ccf29f5900f14dd31af27a8deb7b0f43a9,1,0.0,0.0,0.7212062287818173,1
0x347d702eb2946dd03508afae43701a218d847ffc,1,0.0001217848791894,0.0,0.8277320994987547,1
0x3485a609411229022758c7d89da100825c548666,1,0.0,0.0,0.7629296868572181,1
0x3489c1fccf0fe6765e8c95b79b833ea7868ce8d2,3,4.261833333333334e-05,0.0,1.0,1
0x348bd4e912cf343638996e2475617e836f623b6e,2,0.20182247148617408,0.0,0.7129649864467664,1
0x3490e120ff43838feb9d0d3840cc7348b62504ce,1,0.0,0.0,0.5489166666666667,1
0x3491194c3dd770707319dbfe69c2442d5f0504ce,1,0.0,0.0,0.8257,1
0x349191125458438ff66dec0866ca044c96261573,1,0.0,0.0,0.5897857142857142,1
0x3492e3cc7090fed54ff1a8794a55d40809d0d7c4,2,0.0,0.0,0.9917780502707492,1
0x34972fcf7edcd4dfdfb972381798dc395c59aa04,1,0.0,0.0,0.6238265750508081,1
0x349f12486c749ab123d1bb2d7c259ed068161573,1,0.0,0.0,0.7164549493266694,1
0x34ab9aa260c569470be15985a94ffe5aa6932257,1,0.01,0.0,0.7101137138597687,1
0x34b2128250033021e9441da11ff371f25333d1a4,1,0.0,0.0,0.777768609978233,1
0x34b2e4cc56b7160d86951310b7351e7983842a9a,1,50.0,0.0,0.8045525491988219,1
0x34b44b8c802ac1d41a24eccb2a4db224db4e14ca,4,0.0,0.0,0.6754527335040375,1
0x34b6a10fe2a3bf28e2e24ebb98cef425d3238fad,1,0.0,0.0,0.8819889357794153,1
0x34ba1eb2f1c853023e730faad0a97402468e9bfc,1,0.0,0.0,0.8935677325770205,1
0x34bbdbf611918da57206c91738ab1a36954dfbc5,1,0.24154060867796578,0.0,0.9036480686695278,1
0x34bdb19582f56a60f3eda07ad5202ba4e435e380,1,0.001,0.0,0.9090909090909091,1
0x34bfea240bc8adb11e0ba27f88ae55631d3e1b31,1,0.0,0.0,0.7329968871758109,1
0x34c06e9cec22bd8dcfb86c233343ba5f615172e2,1,0.0,0.0,0.6666666666666666,1
0x34c2871c3d539c473e40a09158bdff522202e2d5,1,0.0,0.0,0.6612009369822316,1
0x34c51ca693fabf97a6020baabd35081406a4caa8,1,0.27373413839334404,0.0,0.40497,1
0x34c61f7d086673a135d4c1d8cee7bac9881253ca,1,0.0,0.0,0.7326546764203572,1
0x34c6e8b55659a9acbb03d53e400b1924aed2caf2,1,9.88e-16,0.0,0.9090909090909091,1
0x34c959e7daa6a57d16cfef97a1c39ca4f3d1659f,1,0.0,0.0,0.7171369777563209,1
0x34c99be382af116645f520d1684a817628fb4194,1,0.0,0.0,0.8123893457134989,1
0x34c9a9248617da5d14901043109136a4b0dcec74,1,0.0,0.0,0.7033530796334132,1
0x34cf36aa17617f8de39d97d55ca09dc81f985a6c,1,0.0,0.0,0.5954437315262058,1
0x34d39093297d8dc8a980cf5b72619f38c494b588,1,0.0,0.0,1.0,1
0x34ded4e8dc5bc1fbccd604387aa457274e94eef9,1,11.705949025752926,0.0,1.0,1
0x34e2cb7513a50b19f450a067ed5230a86c13a2e9,1,0.0,0.0,0.5057887929527738,1
0x34e6f9a6259c44d11b33bc5210b2fcb69d6ae7ea,1,32.0,0.0,0.5398090909090909,1
0x34e891d53d8d61eb7c41321ff8ef9191ff432974,1,0.0,0.0,0.7629296868572181,1
0x34e903772b37dfe592bc3cec6b5f5c5604892b88,1,3.9e-17,0.0,1.0,1
0x34f234f60d14201fef02bb06ca90bab104e10f2c,1,0.0,0.0,0.757474099386643,1
0x34f252497a58622edfee8a3e81aee62fa15431d0,1,0.0,0.0,0.3561666666666667,1
0x34f2711c6bb94fd4eaad4c46ecc83d447a88c1f8,1,32.0,0.0,0.5127454545454545,1
0x34f2ac0dd90b768b382e981e50312333a7a1a69d,1,0.0,0.0,0.6338564137565512,1
0x34f43b3a5afe49c06866d849ae41d50e769ad7cb,1,0.0432,0.0,0.6085763795439844,1
0x34f88df863777bf5e932cc7f8e1f22ec569dd73f,1,0.0,0.0,0.7691436130130488,1
0x35069b2c972a6dceadef4ab655adbcf895c9c26d,1,32.0,0.0,0.45874545454545457,1
0x350dfa12f62d2ade3576e1fe6e51ac7c6edfcb76,1,0.0,0.0,0.7831122657766398,1
0x350eb9f3e2c20758fe72df8bbbfdc9a50e501fcf,1,0.0,0.0,0.88230873290245,1
0x3511234945e71c792b053a6f1fb5458fb28691e6,1,0.0,0.0,0.5602728362061019,1
0x3511f837687ff7272a39a231cac1452ad71141fa,21,2.371412929431145,0.0,0.28334361904761907,1
0x3516168ff4f643927771919ad43c135c9f8f6348,1,0.003402173939840689,0.0,0.8225218439985029,1
0x351dce3dbc0fb6be92ce216a420b26e4c04daf38,1,0.34181861492196275,0.0,1.0,1
0x351dfdae85652cf1a1cfbe29914cd1702cd25167,1,0.0,0.0,0.6406734071423426,1
0x3525a90b8105009ce4ba4201c0dfd16530ee2702,1,0.0,0.0,0.6162959345685347,1
0x35275dcea33bdd6877c95206d48e1b9b1d7ff3ec,1,0.014353547259804943,0.0,0.7136112040388066,1
